x,y,intensity
82,14,173.0
83,14,168.0
84,14,173.0
85,14,176.0
86,14,174.0
87,14,167.0
88,14,162.0
89,14,164.0
90,14,167.0
91,14,170.0
92,14,179.0
93,14,191.0
94,14,191.0
95,14,179.0
96,14,167.0
97,14,157.0
98,14,147.0
99,14,0.0
100,14,0.0
101,14,0.0
102,14,0.0
103,14,0.0
104,14,0.0
105,14,0.0
106,14,0.0
107,14,0.0
108,14,0.0
109,14,0.0
110,14,0.0
111,14,0.0
112,14,0.0
113,14,0.0
114,14,0.0
115,14,0.0
116,14,0.0
117,14,0.0
118,14,0.0
0,15,0.0
1,15,0.0
2,15,0.0
3,15,0.0
4,15,0.0
5,15,0.0
6,15,0.0
7,15,0.0
8,15,0.0
9,15,0.0
10,15,0.0
11,15,0.0
12,15,0.0
13,15,0.0
14,15,0.0
15,15,0.0
16,15,0.0
17,15,0.0
18,15,0.0
19,15,82.0
20,15,94.0
21,15,116.0
22,15,141.0
23,15,163.0
24,15,179.0
25,15,192.0
26,15,199.0
27,15,200.0
28,15,192.0
29,15,180.0
30,15,171.0
31,15,167.0
32,15,168.0
33,15,171.0
34,15,175.0
35,15,175.0
36,15,175.0
37,15,175.0
38,15,175.0
39,15,176.0
40,15,176.0
41,15,177.0
42,15,177.0
43,15,179.0
44,15,179.0
45,15,179.0
46,15,179.0
47,15,180.0
48,15,180.0
49,15,181.0
50,15,181.0
51,15,181.0
52,15,181.0
53,15,181.0
54,15,182.0
55,15,182.0
56,15,182.0
57,15,182.0
58,15,182.0
59,15,182.0
60,15,183.0
61,15,183.0
62,15,183.0
63,15,182.0
64,15,181.0
65,15,182.0
66,15,182.0
67,15,181.0
68,15,181.0
69,15,181.0
70,15,180.0
71,15,180.0
72,15,180.0
73,15,180.0
74,15,180.0
75,15,179.0
76,15,180.0
77,15,180.0
78,15,179.0
79,15,176.0
80,15,174.0
81,15,175.0
82,15,176.0
83,15,172.0
84,15,172.0
85,15,174.0
86,15,176.0
87,15,175.0
88,15,171.0
89,15,167.0
90,15,165.0
91,15,164.0
92,15,169.0
93,15,181.0
94,15,191.0
95,15,194.0
96,15,190.0
97,15,177.0
98,15,160.0
99,15,144.0
100,15,0.0
101,15,0.0
102,15,0.0
103,15,0.0
104,15,0.0
105,15,0.0
106,15,0.0
107,15,0.0
108,15,0.0
109,15,0.0
110,15,0.0
111,15,0.0
112,15,0.0
113,15,0.0
114,15,0.0
115,15,0.0
116,15,0.0
117,15,0.0
118,15,0.0
0,16,0.0
1,16,0.0
2,16,0.0
3,16,0.0
4,16,0.0
5,16,0.0
6,16,0.0
7,16,0.0
8,16,0.0
9,16,0.0
10,16,0.0
11,16,0.0
12,16,0.0
13,16,0.0
14,16,0.0
15,16,0.0
16,16,0.0
17,16,0.0
18,16,85.0
19,16,99.0
20,16,121.0
21,16,148.0
22,16,169.0
23,16,180.0
24,16,189.0
25,16,198.0
26,16,203.0
27,16,185.0
28,16,177.0
29,16,170.0
30,16,169.0
31,16,172.0
32,16,173.0
33,16,172.0
34,16,172.0
35,16,175.0
36,16,176.0
37,16,177.0
38,16,178.0
39,16,179.0
40,16,179.0
41,16,180.0
42,16,180.0
43,16,179.0
44,16,179.0
45,16,179.0
46,16,181.0
47,16,182.0
48,16,183.0
49,16,183.0
50,16,183.0
51,16,182.0
52,16,182.0
53,16,182.0
54,16,183.0
55,16,183.0
56,16,183.0
57,16,183.0
58,16,183.0
59,16,183.0
60,16,184.0
61,16,184.0
62,16,184.0
63,16,183.0
64,16,182.0
65,16,183.0
66,16,184.0
67,16,182.0
68,16,182.0
69,16,182.0
70,16,181.0
71,16,181.0
72,16,181.0
73,16,181.0
74,16,181.0
75,16,179.0
76,16,180.0
77,16,180.0
78,16,179.0
79,16,179.0
80,16,178.0
81,16,178.0
82,16,178.0
83,16,180.0
84,16,175.0
85,16,172.0
86,16,172.0
87,16,174.0
88,16,173.0
89,16,171.0
90,16,171.0
91,16,171.0
92,16,165.0
93,16,167.0
94,16,179.0
95,16,195.0
96,16,204.0
97,16,195.0
98,16,176.0
99,16,163.0
100,16,145.0
101,16,0.0
102,16,0.0
103,16,0.0
104,16,0.0
105,16,0.0
106,16,0.0
107,16,0.0
108,16,0.0
109,16,0.0
110,16,0.0
111,16,0.0
112,16,0.0
113,16,0.0
114,16,0.0
115,16,0.0
116,16,0.0
117,16,0.0
118,16,0.0
0,17,0.0
1,17,0.0
2,17,0.0
3,17,0.0
4,17,0.0
5,17,0.0
6,17,0.0
7,17,0.0
8,17,0.0
9,17,0.0
10,17,0.0
11,17,0.0
12,17,0.0
13,17,0.0
14,17,0.0
15,17,0.0
16,17,0.0
17,17,84.0
18,17,95.0
19,17,120.0
20,17,146.0
21,17,170.0
22,17,180.0
23,17,189.0
24,17,200.0
25,17,199.0
26,17,189.0
27,17,175.0
28,17,171.0
29,17,169.0
30,17,173.0
31,17,176.0
32,17,176.0
33,17,175.0
34,17,175.0
35,17,174.0
36,17,176.0
37,17,178.0
38,17,180.0
39,17,180.0
40,17,180.0
41,17,180.0
42,17,179.0
43,17,182.0
44,17,182.0
45,17,182.0
46,17,182.0
47,17,182.0
48,17,182.0
49,17,181.0
50,17,180.0
51,17,183.0
52,17,183.0
53,17,183.0
54,17,184.0
55,17,184.0
56,17,184.0
57,17,184.0
58,17,185.0
59,17,184.0
60,17,185.0
61,17,186.0
62,17,185.0
63,17,184.0
64,17,183.0
65,17,184.0
66,17,185.0
67,17,184.0
68,17,184.0
69,17,184.0
70,17,183.0
71,17,183.0
72,17,182.0
73,17,182.0
74,17,182.0
75,17,184.0
76,17,182.0
77,17,181.0
78,17,180.0
79,17,180.0
80,17,179.0
81,17,178.0
82,17,176.0
83,17,177.0
84,17,175.0
85,17,174.0
86,17,175.0
87,17,173.0
88,17,171.0
89,17,171.0
90,17,174.0
91,17,170.0
92,17,164.0
93,17,163.0
94,17,167.0
95,17,179.0
96,17,196.0
97,17,203.0
98,17,198.0
99,17,178.0
100,17,165.0
101,17,149.0
102,17,0.0
103,17,0.0
104,17,0.0
105,17,0.0
106,17,0.0
107,17,0.0
108,17,0.0
109,17,0.0
110,17,0.0
111,17,0.0
112,17,0.0
113,17,0.0
114,17,0.0
115,17,0.0
116,17,0.0
117,17,0.0
118,17,0.0
0,18,0.0
1,18,0.0
2,18,0.0
3,18,0.0
4,18,0.0
5,18,0.0
6,18,0.0
7,18,0.0
8,18,0.0
9,18,0.0
10,18,0.0
11,18,0.0
12,18,0.0
13,18,0.0
14,18,0.0
15,18,0.0
16,18,80.0
17,18,102.0
18,18,121.0
19,18,153.0
20,18,169.0
21,18,182.0
22,18,193.0
23,18,202.0
24,18,194.0
25,18,178.0
26,18,172.0
27,18,171.0
28,18,171.0
29,18,172.0
30,18,173.0
31,18,173.0
32,18,174.0
33,18,174.0
34,18,174.0
35,18,177.0
36,18,178.0
37,18,179.0
38,18,180.0
39,18,181.0
40,18,182.0
41,18,183.0
42,18,183.0
43,18,181.0
44,18,182.0
45,18,183.0
46,18,183.0
47,18,183.0
48,18,183.0
49,18,184.0
50,18,185.0
51,18,185.0
52,18,185.0
53,18,185.0
54,18,185.0
55,18,186.0
56,18,186.0
57,18,186.0
58,18,185.0
59,18,186.0
60,18,186.0
61,18,185.0
62,18,185.0
63,18,185.0
64,18,185.0
65,18,185.0
66,18,185.0
67,18,185.0
68,18,185.0
69,18,184.0
70,18,184.0
71,18,184.0
72,18,183.0
73,18,183.0
74,18,183.0
75,18,183.0
76,18,182.0
77,18,181.0
78,18,180.0
79,18,180.0
80,18,180.0
81,18,179.0
82,18,179.0
83,18,178.0
84,18,177.0
85,18,175.0
86,18,175.0
87,18,175.0
88,18,175.0
89,18,175.0
90,18,174.0
91,18,171.0
92,18,171.0
93,18,166.0
94,18,161.0
95,18,166.0
96,18,181.0
97,18,196.0
98,18,204.0
99,18,195.0
100,18,181.0
101,18,167.0
102,18,155.0
103,18,0.0
104,18,0.0
105,18,0.0
106,18,0.0
107,18,0.0
108,18,0.0
109,18,0.0
110,18,0.0
111,18,0.0
112,18,0.0
113,18,0.0
114,18,0.0
115,18,0.0
116,18,0.0
117,18,0.0
118,18,0.0
0,19,0.0
1,19,0.0
2,19,0.0
3,19,0.0
4,19,0.0
5,19,0.0
6,19,0.0
7,19,0.0
8,19,0.0
9,19,0.0
10,19,0.0
11,19,0.0
12,19,0.0
13,19,0.0
14,19,0.0
15,19,78.0
16,19,98.0
17,19,124.0
18,19,145.0
19,19,170.0
20,19,185.0
21,19,196.0
22,19,199.0
23,19,196.0
24,19,181.0
25,19,168.0
26,19,169.0
27,19,172.0
28,19,172.0
29,19,173.0
30,19,174.0
31,19,175.0
32,19,176.0
33,19,176.0
34,19,176.0
35,19,179.0
36,19,179.0
37,19,180.0
38,19,181.0
39,19,182.0
40,19,183.0
41,19,183.0
42,19,184.0
43,19,183.0
44,19,184.0
45,19,184.0
46,19,184.0
47,19,184.0
48,19,184.0
49,19,184.0
50,19,185.0
51,19,186.0
52,19,185.0
53,19,185.0
54,19,186.0
55,19,187.0
56,19,187.0
57,19,186.0
58,19,185.0
59,19,187.0
60,19,187.0
61,19,187.0
62,19,187.0
63,19,186.0
64,19,186.0
65,19,186.0
66,19,186.0
67,19,186.0
68,19,186.0
69,19,186.0
70,19,185.0
71,19,185.0
72,19,184.0
73,19,184.0
74,19,184.0
75,19,184.0
76,19,183.0
77,19,182.0
78,19,181.0
79,19,181.0
80,19,181.0
81,19,180.0
82,19,180.0
83,19,181.0
84,19,180.0
85,19,178.0
86,19,177.0
87,19,176.0
88,19,175.0
89,19,174.0
90,19,173.0
91,19,171.0
92,19,173.0
93,19,173.0
94,19,168.0
95,19,164.0
96,19,167.0
97,19,180.0
98,19,192.0
99,19,206.0
100,19,196.0
101,19,181.0
102,19,165.0
103,19,152.0
104,19,0.0
105,19,0.0
106,19,0.0
107,19,0.0
108,19,0.0
109,19,0.0
110,19,0.0
111,19,0.0
112,19,0.0
113,19,0.0
114,19,0.0
115,19,0.0
116,19,0.0
117,19,0.0
118,19,0.0
0,20,0.0
1,20,0.0
2,20,0.0
3,20,0.0
4,20,0.0
5,20,0.0
6,20,0.0
7,20,0.0
8,20,0.0
9,20,0.0
10,20,0.0
11,20,0.0
12,20,0.0
13,20,0.0
14,20,78.0
15,20,95.0
16,20,119.0
17,20,147.0
18,20,168.0
19,20,185.0
20,20,200.0
21,20,205.0
22,20,195.0
23,20,182.0
24,20,173.0
25,20,169.0
26,20,172.0
27,20,174.0
28,20,174.0
29,20,175.0
30,20,177.0
31,20,178.0
32,20,178.0
33,20,179.0
34,20,179.0
35,20,181.0
36,20,181.0
37,20,181.0
38,20,182.0
39,20,183.0
40,20,183.0
41,20,184.0
42,20,184.0
43,20,185.0
44,20,185.0
45,20,186.0
46,20,186.0
47,20,185.0
48,20,185.0
49,20,186.0
50,20,186.0
51,20,187.0
52,20,186.0
53,20,186.0
54,20,187.0
55,20,188.0
56,20,188.0
57,20,187.0
58,20,187.0
59,20,189.0
60,20,189.0
61,20,189.0
62,20,188.0
63,20,188.0
64,20,188.0
65,20,188.0
66,20,188.0
67,20,188.0
68,20,187.0
69,20,187.0
70,20,187.0
71,20,186.0
72,20,186.0
73,20,186.0
74,20,185.0
75,20,186.0
76,20,185.0
77,20,183.0
78,20,183.0
79,20,183.0
80,20,183.0
81,20,182.0
82,20,181.0
83,20,182.0
84,20,181.0
85,20,180.0
86,20,179.0
87,20,178.0
88,20,177.0
89,20,175.0
90,20,174.0
91,20,174.0
92,20,174.0
93,20,176.0
94,20,174.0
95,20,166.0
96,20,160.0
97,20,165.0
98,20,175.0
99,20,197.0
100,20,204.0
101,20,198.0
102,20,181.0
103,20,169.0
104,20,158.0
105,20,0.0
106,20,0.0
107,20,0.0
108,20,0.0
109,20,0.0
110,20,0.0
111,20,0.0
112,20,0.0
113,20,0.0
114,20,0.0
115,20,0.0
116,20,0.0
117,20,0.0
118,20,0.0
0,21,0.0
1,21,0.0
2,21,0.0
3,21,0.0
4,21,0.0
5,21,0.0
6,21,0.0
7,21,0.0
8,21,0.0
9,21,0.0
10,21,0.0
11,21,0.0
12,21,0.0
13,21,77.0
14,21,93.0
15,21,113.0
16,21,137.0
17,21,163.0
18,21,180.0
19,21,195.0
20,21,205.0
21,21,199.0
22,21,178.0
23,21,168.0
24,21,174.0
25,21,178.0
26,21,176.0
27,21,175.0
28,21,176.0
29,21,177.0
30,21,178.0
31,21,180.0
32,21,181.0
33,21,181.0
34,21,181.0
35,21,182.0
36,21,182.0
37,21,183.0
38,21,183.0
39,21,183.0
40,21,184.0
41,21,184.0
42,21,184.0
43,21,184.0
44,21,185.0
45,21,186.0
46,21,187.0
47,21,187.0
48,21,187.0
49,21,188.0
50,21,189.0
51,21,188.0
52,21,188.0
53,21,188.0
54,21,188.0
55,21,189.0
56,21,189.0
57,21,189.0
58,21,188.0
59,21,190.0
60,21,190.0
61,21,190.0
62,21,190.0
63,21,190.0
64,21,190.0
65,21,190.0
66,21,190.0
67,21,189.0
68,21,189.0
69,21,188.0
70,21,188.0
71,21,188.0
72,21,187.0
73,21,187.0
74,21,187.0
75,21,187.0
76,21,186.0
77,21,185.0
78,21,184.0
79,21,184.0
80,21,184.0
81,21,183.0
82,21,183.0
83,21,182.0
84,21,181.0
85,21,181.0
86,21,181.0
87,21,180.0
88,21,180.0
89,21,178.0
90,21,177.0
91,21,178.0
92,21,175.0
93,21,174.0
94,21,174.0
95,21,171.0
96,21,166.0
97,21,164.0
98,21,164.0
99,21,171.0
100,21,193.0
101,21,206.0
102,21,198.0
103,21,182.0
104,21,168.0
105,21,0.0
106,21,0.0
107,21,0.0
108,21,0.0
109,21,0.0
110,21,0.0
111,21,0.0
112,21,0.0
113,21,0.0
114,21,0.0
115,21,0.0
116,21,0.0
117,21,0.0
118,21,0.0
0,22,0.0
1,22,0.0
2,22,0.0
3,22,0.0
4,22,0.0
5,22,0.0
6,22,0.0
7,22,0.0
8,22,0.0
9,22,0.0
10,22,0.0
11,22,0.0
12,22,0.0
13,22,90.0
14,22,108.0
15,22,131.0
16,22,157.0
17,22,180.0
18,22,194.0
19,22,203.0
20,22,196.0
21,22,182.0
22,22,168.0
23,22,166.0
24,22,174.0
25,22,178.0
26,22,174.0
27,22,176.0
28,22,177.0
29,22,178.0
30,22,179.0
31,22,181.0
32,22,182.0
33,22,182.0
34,22,183.0
35,22,183.0
36,22,183.0
37,22,183.0
38,22,184.0
39,22,184.0
40,22,184.0
41,22,185.0
42,22,185.0
43,22,185.0
44,22,186.0
45,22,187.0
46,22,188.0
47,22,188.0
48,22,188.0
49,22,189.0
50,22,190.0
51,22,190.0
52,22,189.0
53,22,189.0
54,22,190.0
55,22,191.0
56,22,191.0
57,22,190.0
58,22,189.0
59,22,191.0
60,22,191.0
61,22,191.0
62,22,191.0
63,22,191.0
64,22,191.0
65,22,191.0
66,22,191.0
67,22,190.0
68,22,190.0
69,22,189.0
70,22,189.0
71,22,189.0
72,22,188.0
73,22,188.0
74,22,188.0
75,22,188.0
76,22,187.0
77,22,186.0
78,22,185.0
79,22,185.0
80,22,185.0
81,22,184.0
82,22,184.0
83,22,181.0
84,22,181.0
85,22,181.0
86,22,181.0
87,22,181.0
88,22,181.0
89,22,180.0
90,22,179.0
91,22,179.0
92,22,177.0
93,22,174.0
94,22,172.0
95,22,173.0
96,22,173.0
97,22,169.0
98,22,163.0
99,22,158.0
100,22,175.0
101,22,196.0
102,22,204.0
103,22,198.0
104,22,181.0
105,22,163.0
106,22,0.0
107,22,0.0
108,22,0.0
109,22,0.0
110,22,0.0
111,22,0.0
112,22,0.0
113,22,0.0
114,22,0.0
115,22,0.0
116,22,0.0
117,22,0.0
118,22,0.0
0,23,0.0
1,23,0.0
2,23,0.0
3,23,0.0
4,23,0.0
5,23,0.0
6,23,0.0
7,23,0.0
8,23,0.0
9,23,0.0
10,23,0.0
11,23,0.0
12,23,86.0
13,23,104.0
14,23,125.0
15,23,150.0
16,23,176.0
17,23,195.0
18,23,203.0
19,23,199.0
20,23,179.0
21,23,168.0
22,23,172.0
23,23,174.0
24,23,174.0
25,23,174.0
26,23,174.0
27,23,177.0
28,23,178.0
29,23,179.0
30,23,180.0
31,23,181.0
32,23,182.0
33,23,183.0
34,23,183.0
35,23,183.0
36,23,184.0
37,23,184.0
38,23,184.0
39,23,185.0
40,23,185.0
41,23,186.0
42,23,186.0
43,23,188.0
44,23,188.0
45,23,189.0
46,23,189.0
47,23,189.0
48,23,189.0
49,23,190.0
50,23,190.0
51,23,191.0
52,23,191.0
53,23,191.0
54,23,191.0
55,23,192.0
56,23,192.0
57,23,192.0
58,23,191.0
59,23,191.0
60,23,191.0
61,23,192.0
62,23,192.0
63,23,192.0
64,23,192.0
65,23,192.0
66,23,192.0
67,23,191.0
68,23,191.0
69,23,191.0
70,23,190.0
71,23,190.0
72,23,190.0
73,23,189.0
74,23,189.0
75,23,189.0
76,23,188.0
77,23,187.0
78,23,187.0
79,23,186.0
80,23,186.0
81,23,186.0
82,23,185.0
83,23,183.0
84,23,183.0
85,23,182.0
86,23,182.0
87,23,182.0
88,23,181.0
89,23,180.0
90,23,179.0
91,23,176.0
92,23,179.0
93,23,178.0
94,23,173.0
95,23,171.0
96,23,173.0
97,23,173.0
98,23,169.0
99,23,163.0
100,23,163.0
101,23,174.0
102,23,193.0
103,23,204.0
104,23,196.0
105,23,176.0
106,23,161.0
107,23,0.0
108,23,0.0
109,23,0.0
110,23,0.0
111,23,0.0
112,23,0.0
113,23,0.0
114,23,0.0
115,23,0.0
116,23,0.0
117,23,0.0
118,23,0.0
0,24,0.0
1,24,0.0
2,24,0.0
3,24,0.0
4,24,0.0
5,24,0.0
6,24,0.0
7,24,0.0
8,24,0.0
9,24,0.0
10,24,0.0
11,24,85.0
12,24,101.0
13,24,124.0
14,24,148.0
15,24,172.0
16,24,191.0
17,24,199.0
18,24,198.0
19,24,182.0
20,24,169.0
21,24,170.0
22,24,178.0
23,24,177.0
24,24,175.0
25,24,177.0
26,24,177.0
27,24,179.0
28,24,179.0
29,24,180.0
30,24,181.0
31,24,182.0
32,24,183.0
33,24,183.0
34,24,183.0
35,24,184.0
36,24,184.0
37,24,185.0
38,24,185.0
39,24,186.0
40,24,187.0
41,24,187.0
42,24,187.0
43,24,189.0
44,24,190.0
45,24,190.0
46,24,190.0
47,24,190.0
48,24,190.0
49,24,191.0
50,24,192.0
51,24,192.0
52,24,192.0
53,24,192.0
54,24,192.0
55,24,193.0
56,24,193.0
57,24,193.0
58,24,192.0
59,24,192.0
60,24,192.0
61,24,193.0
62,24,193.0
63,24,193.0
64,24,193.0
65,24,193.0
66,24,193.0
67,24,193.0
68,24,193.0
69,24,192.0
70,24,192.0
71,24,192.0
72,24,191.0
73,24,191.0
74,24,191.0
75,24,191.0
76,24,190.0
77,24,189.0
78,24,188.0
79,24,188.0
80,24,188.0
81,24,187.0
82,24,187.0
83,24,185.0
84,24,184.0
85,24,183.0
86,24,182.0
87,24,182.0
88,24,182.0
89,24,181.0
90,24,180.0
91,24,178.0
92,24,180.0
93,24,180.0
94,24,177.0
95,24,174.0
96,24,172.0
97,24,173.0
98,24,174.0
99,24,171.0
100,24,164.0
101,24,162.0
102,24,175.0
103,24,194.0
104,24,200.0
105,24,189.0
106,24,174.0
107,24,157.0
108,24,0.0
109,24,0.0
110,24,0.0
111,24,0.0
112,24,0.0
113,24,0.0
114,24,0.0
115,24,0.0
116,24,0.0
117,24,0.0
118,24,0.0
0,25,0.0
1,25,0.0
2,25,0.0
3,25,0.0
4,25,0.0
5,25,0.0
6,25,0.0
7,25,0.0
8,25,0.0
9,25,0.0
10,25,79.0
11,25,97.0
12,25,117.0
13,25,144.0
14,25,170.0
15,25,191.0
16,25,202.0
17,25,198.0
18,25,188.0
19,25,169.0
20,25,172.0
21,25,180.0
22,25,179.0
23,25,172.0
24,25,177.0
25,25,182.0
26,25,177.0
27,25,180.0
28,25,180.0
29,25,181.0
30,25,182.0
31,25,183.0
32,25,183.0
33,25,183.0
34,25,183.0
35,25,185.0
36,25,185.0
37,25,186.0
38,25,186.0
39,25,187.0
40,25,188.0
41,25,188.0
42,25,189.0
43,25,189.0
44,25,189.0
45,25,191.0
46,25,191.0
47,25,192.0
48,25,192.0
49,25,194.0
50,25,194.0
51,25,193.0
52,25,192.0
53,25,192.0
54,25,193.0
55,25,194.0
56,25,194.0
57,25,193.0
58,25,193.0
59,25,193.0
60,25,193.0
61,25,193.0
62,25,194.0
63,25,194.0
64,25,194.0
65,25,194.0
66,25,194.0
67,25,194.0
68,25,194.0
69,25,194.0
70,25,193.0
71,25,193.0
72,25,192.0
73,25,192.0
74,25,192.0
75,25,192.0
76,25,191.0
77,25,190.0
78,25,189.0
79,25,189.0
80,25,189.0
81,25,188.0
82,25,188.0
83,25,186.0
84,25,185.0
85,25,183.0
86,25,183.0
87,25,182.0
88,25,183.0
89,25,182.0
90,25,182.0
91,25,182.0
92,25,179.0
93,25,179.0
94,25,181.0
95,25,179.0
96,25,175.0
97,25,174.0
98,25,176.0
99,25,173.0
100,25,171.0
101,25,165.0
102,25,165.0
103,25,180.0
104,25,197.0
105,25,198.0
106,25,189.0
107,25,168.0
108,25,0.0
109,25,0.0
110,25,0.0
111,25,0.0
112,25,0.0
113,25,0.0
114,25,0.0
115,25,0.0
116,25,0.0
117,25,0.0
118,25,0.0
0,26,0.0
1,26,0.0
2,26,0.0
3,26,0.0
4,26,0.0
5,26,0.0
6,26,0.0
7,26,0.0
8,26,0.0
9,26,0.0
10,26,94.0
11,26,111.0
12,26,143.0
13,26,169.0
14,26,186.0
15,26,204.0
16,26,202.0
17,26,184.0
18,26,174.0
19,26,174.0
20,26,175.0
21,26,175.0
22,26,176.0
23,26,177.0
24,26,178.0
25,26,180.0
26,26,181.0
27,26,181.0
28,26,181.0
29,26,182.0
30,26,182.0
31,26,183.0
32,26,183.0
33,26,184.0
34,26,185.0
35,26,184.0
36,26,185.0
37,26,187.0
38,26,187.0
39,26,187.0
40,26,187.0
41,26,188.0
42,26,188.0
43,26,192.0
44,26,192.0
45,26,192.0
46,26,192.0
47,26,192.0
48,26,193.0
49,26,193.0
50,26,193.0
51,26,193.0
52,26,193.0
53,26,194.0
54,26,194.0
55,26,194.0
56,26,194.0
57,26,194.0
58,26,194.0
59,26,194.0
60,26,194.0
61,26,194.0
62,26,194.0
63,26,194.0
64,26,194.0
65,26,194.0
66,26,194.0
67,26,194.0
68,26,194.0
69,26,194.0
70,26,194.0
71,26,194.0
72,26,194.0
73,26,193.0
74,26,193.0
75,26,192.0
76,26,192.0
77,26,192.0
78,26,192.0
79,26,191.0
80,26,190.0
81,26,190.0
82,26,189.0
83,26,188.0
84,26,187.0
85,26,185.0
86,26,183.0
87,26,182.0
88,26,181.0
89,26,182.0
90,26,182.0
91,26,181.0
92,26,180.0
93,26,180.0
94,26,179.0
95,26,178.0
96,26,176.0
97,26,173.0
98,26,171.0
99,26,173.0
100,26,179.0
101,26,171.0
102,26,158.0
103,26,163.0
104,26,181.0
105,26,193.0
106,26,197.0
107,26,181.0
108,26,164.0
109,26,0.0
110,26,0.0
111,26,0.0
112,26,0.0
113,26,0.0
114,26,0.0
115,26,0.0
116,26,0.0
117,26,0.0
118,26,0.0
0,27,0.0
1,27,0.0
2,27,0.0
3,27,0.0
4,27,0.0
5,27,0.0
6,27,0.0
7,27,0.0
8,27,0.0
9,27,87.0
10,27,106.0
11,27,128.0
12,27,156.0
13,27,184.0
14,27,201.0
15,27,204.0
16,27,190.0
17,27,174.0
18,27,171.0
19,27,172.0
20,27,173.0
21,27,174.0
22,27,175.0
23,27,176.0
24,27,177.0
25,27,179.0
26,27,180.0
27,27,182.0
28,27,182.0
29,27,182.0
30,27,183.0
31,27,183.0
32,27,184.0
33,27,185.0
34,27,185.0
35,27,184.0
36,27,186.0
37,27,187.0
38,27,188.0
39,27,188.0
40,27,188.0
41,27,189.0
42,27,189.0
43,27,192.0
44,27,192.0
45,27,192.0
46,27,192.0
47,27,193.0
48,27,193.0
49,27,193.0
50,27,193.0
51,27,194.0
52,27,194.0
53,27,194.0
54,27,194.0
55,27,194.0
56,27,194.0
57,27,194.0
58,27,194.0
59,27,194.0
60,27,194.0
61,27,194.0
62,27,194.0
63,27,194.0
64,27,194.0
65,27,194.0
66,27,194.0
67,27,194.0
68,27,194.0
69,27,194.0
70,27,194.0
71,27,194.0
72,27,194.0
73,27,194.0
74,27,194.0
75,27,193.0
76,27,193.0
77,27,193.0
78,27,192.0
79,27,192.0
80,27,191.0
81,27,190.0
82,27,190.0
83,27,189.0
84,27,188.0
85,27,187.0
86,27,185.0
87,27,184.0
88,27,183.0
89,27,183.0
90,27,183.0
91,27,181.0
92,27,181.0
93,27,180.0
94,27,180.0
95,27,179.0
96,27,177.0
97,27,175.0
98,27,174.0
99,27,169.0
100,27,176.0
101,27,173.0
102,27,164.0
103,27,161.0
104,27,167.0
105,27,182.0
106,27,198.0
107,27,197.0
108,27,177.0
109,27,160.0
110,27,0.0
111,27,0.0
112,27,0.0
113,27,0.0
114,27,0.0
115,27,0.0
116,27,0.0
117,27,0.0
118,27,0.0
0,28,0.0
1,28,0.0
2,28,0.0
3,28,0.0
4,28,0.0
5,28,0.0
6,28,0.0
7,28,0.0
8,28,77.0
9,28,100.0
10,28,119.0
11,28,151.0
12,28,173.0
13,28,200.0
14,28,209.0
15,28,196.0
16,28,175.0
17,28,167.0
18,28,172.0
19,28,175.0
20,28,176.0
21,28,177.0
22,28,178.0
23,28,179.0
24,28,180.0
25,28,181.0
26,28,182.0
27,28,183.0
28,28,183.0
29,28,183.0
30,28,183.0
31,28,184.0
32,28,185.0
33,28,186.0
34,28,186.0
35,28,185.0
36,28,187.0
37,28,188.0
38,28,189.0
39,28,190.0
40,28,190.0
41,28,190.0
42,28,191.0
43,28,192.0
44,28,192.0
45,28,192.0
46,28,193.0
47,28,193.0
48,28,193.0
49,28,193.0
50,28,194.0
51,28,194.0
52,28,194.0
53,28,194.0
54,28,194.0
55,28,194.0
56,28,195.0
57,28,195.0
58,28,195.0
59,28,195.0
60,28,195.0
61,28,195.0
62,28,195.0
63,28,195.0
64,28,195.0
65,28,195.0
66,28,195.0
67,28,195.0
68,28,195.0
69,28,195.0
70,28,194.0
71,28,194.0
72,28,194.0
73,28,194.0
74,28,194.0
75,28,193.0
76,28,193.0
77,28,193.0
78,28,193.0
79,28,193.0
80,28,192.0
81,28,191.0
82,28,191.0
83,28,191.0
84,28,190.0
85,28,189.0
86,28,188.0
87,28,186.0
88,28,185.0
89,28,184.0
90,28,183.0
91,28,182.0
92,28,181.0
93,28,180.0
94,28,180.0
95,28,180.0
96,28,179.0
97,28,178.0
98,28,177.0
99,28,172.0
100,28,175.0
101,28,176.0
102,28,173.0
103,28,165.0
104,28,159.0
105,28,172.0
106,28,194.0
107,28,208.0
108,28,190.0
109,28,172.0
110,28,0.0
111,28,0.0
112,28,0.0
113,28,0.0
114,28,0.0
115,28,0.0
116,28,0.0
117,28,0.0
118,28,0.0
0,29,0.0
1,29,0.0
2,29,0.0
3,29,0.0
4,29,0.0
5,29,0.0
6,29,0.0
7,29,0.0
8,29,91.0
9,29,112.0
10,29,134.0
11,29,170.0
12,29,188.0
13,29,206.0
14,29,201.0
15,29,180.0
16,29,167.0
17,29,170.0
18,29,176.0
19,29,177.0
20,29,178.0
21,29,180.0
22,29,181.0
23,29,182.0
24,29,182.0
25,29,183.0
26,29,184.0
27,29,183.0
28,29,183.0
29,29,183.0
30,29,184.0
31,29,185.0
32,29,186.0
33,29,186.0
34,29,187.0
35,29,187.0
36,29,188.0
37,29,189.0
38,29,191.0
39,29,191.0
40,29,191.0
41,29,192.0
42,29,192.0
43,29,193.0
44,29,193.0
45,29,193.0
